BaseItemTypesKey,GrantedEffectsKey,Str,Dex,Int,GemTagsKeys,VaalVariant_BaseItemTypesKey,IsVaalVariant,Description,Consumed_ModsKey,GrantedEffectsKey2,MinionGlobalSkillLevelStat,SupportSkillName,Unknown0,Unknown1,AwakenedVariant,RegularVariant
"<5203, 0>","<2714, 0>",0,60,40,"[<21, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5204, 0>","<2715, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <18, 0>, <14, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5205, 0>","<2716, 0>",0,100,0,"[<5, 0>, <13, 0>, <33, 0>, <3, 0>, <10, 0>, <16, 0>]","<null, null>",False,Modifie les aptitudes d'attaque à projectiles.,"<13105, 0>","<null, null>","<null, null>",,True,True,<453>,<null>
"<5206, 0>","<2717, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <8, 0>, <15, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5207, 0>","<2750, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5208, 0>","<2770, 0>",0,0,100,"[<29, 0>, <48, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Modifie toutes les gemmes d'aptitudes. Lorsque cette gemme atteint le niveau 2 ou le dépasse, elle applique un multiplicateur de mana aux gemmes qu'elle modifie. Ne peut modifier une aptitude qui ne provient pas d'une gemme.","<13106, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5209, 0>","<2777, 0>",0,60,40,"[<10, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5210, 0>","<2810, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5211, 0>","<2819, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5212, 0>","<4873, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5213, 0>","<2824, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5237, 0>","<3123, 0>",0,60,40,"[<10, 0>, <16, 0>, <15, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13143, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5239, 0>","<3124, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <7, 0>, <36, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5214, 0>","<3149, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5248, 0>","<3153, 0>",60,40,0,"[<9, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5250, 0>","<8408, 0>",0,40,60,"[<21, 0>, <11, 0>, <25, 0>, <4, 0>, <5, 0>, <0, 0>, <14, 0>, <12, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5251, 0>","<3264, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5253, 0>","<3297, 0>",60,0,40,"[<9, 0>, <16, 0>, <12, 0>]","<null, null>",False,Modifie les aptitudes d'auras qui affectent vos alliés et vous-même. L'effet de l'aura est accru sur les alliés mais ne vous affecte plus personnellement. Ne peut modifier les auras qui sont des malédictions ou ceux qui n'affectent que les ennemis. Ne peut modifier les totems.,"<13135, 0>","<null, null>","<null, null>",,True,True,<439>,<null>
"<5254, 0>","<3298, 0>",100,0,0,"[<9, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <31, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5255, 0>","<3299, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <31, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5256, 0>","<3300, 0>",0,60,40,"[<10, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <31, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5257, 0>","<3301, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <2, 0>, <31, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5258, 0>","<3302, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <31, 0>, <8, 0>, <3, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5259, 0>","<3303, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <31, 0>, <8, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5260, 0>","<3310, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <15, 0>, <17, 0>, <43, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5261, 0>","<3506, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5262, 0>","<3506, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5263, 0>","<3556, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5264, 0>","<3602, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5267, 0>","<3795, 0>",0,0,100,"[<11, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5268, 0>","<2263, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <2, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5266, 0>","<3806, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <8, 0>, <15, 0>, <22, 0>, <35, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5265, 0>","<3808, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <8, 0>, <15, 0>, <22, 0>, <35, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5095, 0>","<3889, 0>",0,100,0,"[<26, 0>, <10, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5097, 0>","<3891, 0>",100,0,0,"[<26, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5033, 0>","<3893, 0>",60,0,40,"[<9, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <14, 0>, <15, 0>, <2, 0>, <18, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5269, 0>","<3903, 0>",40,0,60,"[<2, 0>, <33, 0>, <11, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13107, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5096, 0>","<3912, 0>",100,0,0,"[<26, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5270, 0>","<3920, 0>",0,0,100,"[<11, 0>, <25, 0>, <3, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5271, 0>","<3923, 0>",0,60,40,"[<47, 0>, <10, 0>, <25, 0>, <1, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5272, 0>","<3926, 0>",60,0,40,"[<9, 0>, <25, 0>, <0, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5273, 0>","<4896, 0>",0,40,60,"[<11, 0>, <25, 0>, <2, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5274, 0>","<3965, 0>",0,0,100,"[<11, 0>, <16, 0>, <42, 0>, <12, 0>]","<null, null>",False,Modifie les aptitudes qui sont des Malédictions en les transformant en auras qui appliquent leurs effets à tous les ennemis dans une zone autour de vous.,"<13070, 0>","<null, null>","<null, null>",,True,True,<456>,<null>
"<5275, 0>","<3967, 0>",60,0,40,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <1, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5276, 0>","<3983, 0>",60,40,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5277, 0>","<4033, 0>",100,0,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>, <0, 0>, <13, 0>, <26, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<8922, 0>","<null, null>",,True,True,<null>,<null>
"<5280, 0>","<4121, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <22, 0>, <15, 0>, <0, 0>, <35, 0>, <37, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5282, 0>","<4160, 0>",60,0,40,"[<13, 0>, <9, 0>, <25, 0>, <7, 0>, <36, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5283, 0>","<4161, 0>",100,0,0,"[<13, 0>, <9, 0>, <16, 0>, <7, 0>]","<null, null>",False,Modifie les aptitudes d'attaque de mêlée qui ne sont pas déclenchées.,"<13136, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5281, 0>","<4179, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <7, 0>, <36, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5284, 0>","<4227, 0>",0,100,0,"[<1, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Modifie toutes les aptitudes qui vous permettent de toucher les ennemis. Ne peut modifier les totems, les pièges ou les mines.","<13040, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5285, 0>","<4228, 0>",0,100,0,"[<1, 0>, <10, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui infligent des dégâts.,"<13049, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5286, 0>","<4229, 0>",0,0,100,"[<2, 0>, <11, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Modifie toutes les aptitudes qui vous permettent de toucher les ennemis. Ne peut modifier les totems, les pièges ou les mines.","<13047, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5287, 0>","<4231, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <5, 0>, <18, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5288, 0>","<4271, 0>",0,60,40,"[<10, 0>, <16, 0>, <20, 0>, <21, 0>]","<null, null>",False,Modifie les aptitudes permettant de jeter des mines ou des pièges.,"<13108, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5290, 0>","<4290, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <2, 0>, <1, 0>, <0, 0>, <5, 0>, <14, 0>, <18, 0>, <45, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5289, 0>","<4297, 0>",0,60,40,"[<20, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5292, 0>","<4385, 0>",0,100,0,"[<0, 0>, <10, 0>, <25, 0>, <13, 0>, <14, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5291, 0>","<4403, 0>",0,100,0,"[<2, 0>, <10, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5295, 0>","<4409, 0>",0,0,40,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5293, 0>","<4411, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <33, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5296, 0>","<4423, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<5298, 0>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5298, 0>","<7558, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <24, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",True,,"<null, null>","<4423, 0>","<null, null>",,True,True,<null>,<null>
"<5297, 0>","<5205, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5299, 0>","<4445, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <1, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5294, 0>","<4285, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <19, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5300, 0>","<4473, 0>",0,0,100,"[<2, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <18, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5301, 0>","<4515, 0>",60,40,0,"[<9, 0>, <25, 0>, <8, 0>, <4, 0>, <28, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5302, 0>","<4546, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5304, 0>","<4549, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <15, 0>, <40, 0>, <7, 0>]","<5362, 0>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5303, 0>","<4576, 0>",0,100,0,"[<47, 0>, <10, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13109, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5305, 0>","<4578, 0>",0,40,60,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5306, 0>","<4581, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <3, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5307, 0>","<4844, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <3, 0>, <14, 0>, <30, 0>, <15, 0>]","<5363, 0>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5308, 0>","<4589, 0>",0,40,60,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <15, 0>, <3, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5312, 0>","<4601, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5309, 0>","<4609, 0>",0,60,40,"[<3, 0>, <10, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui infligent des dégâts.,"<13110, 0>","<null, null>","<null, null>",,True,True,<452>,<null>
"<5310, 0>","<4610, 0>",0,0,100,"[<4, 0>, <47, 0>, <11, 0>, <16, 0>]","<null, null>",False,Modifie les aptitudes d'attaque ou les aptitudes de sorts qui infligent des dégâts.,"<13138, 0>","<null, null>","<null, null>",,True,True,<458>,<null>
"<5311, 0>","<4611, 0>",0,100,0,"[<10, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Modifie toutes les aptitudes qui ont une durée, ou qui sont en mesure de toucher les ennemis pour leur infliger des altérations.","<13111, 0>","<null, null>","<null, null>",,True,True,<451>,<null>
"<5313, 0>","<4618, 0>",0,60,40,"[<20, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Modifie les aptitudes de pièges, leur permettant de jeter aléatoirement des pièges supplémentaires autour de la zone ciblée.","<13112, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5317, 0>","<4619, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <19, 0>, <7, 0>, <36, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5318, 0>","<4911, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <19, 0>, <14, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5319, 0>","<4912, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <19, 0>, <14, 0>, <40, 0>, <7, 0>]","<5366, 0>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5314, 0>","<8930, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5315, 0>","<4787, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5316, 0>","<4814, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <15, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5320, 0>","<4842, 0>",0,0,100,"[<11, 0>, <16, 0>]","<null, null>",False,"Modifie toutes les aptitudes qui touchent ou brûlent les ennemis, ou appliquent des altérations élémentaires.","<13113, 0>","<null, null>","<null, null>",,True,True,<460>,<null>
"<5321, 0>","<4843, 0>",0,40,60,"[<11, 0>, <16, 0>, <21, 0>]","<null, null>",False,Modifie les aptitudes permettant de jeter des mines.,"<13114, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5322, 0>","<4855, 0>",0,100,0,"[<20, 0>, <10, 0>, <16, 0>]","<null, null>",False,Modifie les aptitudes permettant de jeter des pièges.,"<13115, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5480, 0>","<4921, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5341, 0>","<4924, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <18, 0>, <3, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5323, 0>","<5016, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <0, 0>, <15, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5324, 0>","<5374, 0>",0,40,60,"[<11, 0>, <16, 0>, <30, 0>, <4, 0>, <26, 0>]","<null, null>",False,"Doit modifier à la fois une aptitude canalisée et une aptitude qui est un sort non canalisé pour pouvoir fonctionner. L'aptitude canalisée déclenche les sorts reliés de façon périodique pendant la durée de canalisation. Ne peut modifier les totems, pièges ou mines. Les aptitudes vaal et à réservation ne peuvent pas être déclenchées.","<13116, 0>","<5376, 0>","<null, null>",,True,True,<457>,<null>
"<5325, 0>","<5491, 0>",33,33,33,"[<16, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5094, 0>","<5495, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <8, 0>, <15, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<10266, 0>",,True,True,<null>,<null>
"<5326, 0>","<5761, 0>",40,0,60,"[<0, 0>, <11, 0>, <16, 0>, <14, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13117, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5327, 0>","<5762, 0>",100,0,0,"[<13, 0>, <33, 0>, <9, 0>, <16, 0>]","<null, null>",False,Modifie les aptitudes d'attaque. Ne peut modifier les aptitudes qui créent des Créatures.,"<13118, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5328, 0>","<5764, 0>",0,100,0,"[<3, 0>, <10, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13048, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5329, 0>","<5765, 0>",0,60,40,"[<10, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13119, 0>","<null, null>","<null, null>",,True,True,<448>,<null>
"<5330, 0>","<6185, 0>",50,50,0,"[<9, 0>, <16, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5331, 0>","<6229, 0>",0,40,60,"[<3, 0>, <11, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13120, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5332, 0>","<6230, 0>",0,0,100,"[<11, 0>, <16, 0>, <15, 0>]","<null, null>",False,Modifie toutes les aptitudes qui infligent des dégâts ou qui ont une durée,"<13121, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5333, 0>","<6231, 0>",0,100,0,"[<10, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13059, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5334, 0>","<6232, 0>",100,0,0,"[<13, 0>, <33, 0>, <9, 0>, <16, 0>]","<null, null>",False,Modifie les aptitudes d'attaque ou bien les aptitudes en mesure de Mutiler les ennemis.,"<13122, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5335, 0>","<6234, 0>",40,0,60,"[<0, 0>, <11, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13123, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5336, 0>","<6235, 0>",0,40,60,"[<11, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis ou infligent des altérations.,"<13124, 0>","<null, null>","<null, null>",,True,True,<466>,<null>
"<5337, 0>","<6236, 0>",100,0,0,"[<33, 0>, <9, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui infligent des dégâts.,"<13125, 0>","<null, null>","<null, null>",,True,True,<435>,<null>
"<5338, 0>","<6632, 0>",100,0,0,"[<40, 0>, <9, 0>, <16, 0>, <7, 0>, <13, 0>, <36, 0>]","<null, null>",False,"Modifie les aptitudes d'attaque de mêlée. Toutes les trois utilisations de l'attaque modifiée, cette utilisation de l'aptitude sera plus puissante.","<13126, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5339, 0>","<6633, 0>",40,60,0,"[<10, 0>, <16, 0>]","<null, null>",False,Modifie toutes les aptitudes qui touchent les ennemis.,"<13127, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5340, 0>","<6634, 0>",0,0,100,"[<46, 0>, <11, 0>, <16, 0>, <4, 0>, <15, 0>]","<null, null>",False,"Tous les sorts modifiés gardent en mémoire la quantité de mana qu'ils consomment, octroyant un effet bénéfique lorsque le total de mana consommé atteint un certain seuil. Ne peut modifier les totems, pièges ou mines.","<13128, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5343, 0>","<6946, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <0, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5344, 0>","<6948, 0>",0,60,40,"[<10, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <15, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5345, 0>","<7004, 0>",0,40,60,"[<11, 0>, <25, 0>, <22, 0>, <4, 0>, <14, 0>, <0, 0>, <35, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5346, 0>","<7038, 0>",40,60,0,"[<25, 0>, <4, 0>, <5, 0>, <30, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5347, 0>","<7097, 0>",100,0,0,"[<0, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5348, 0>","<7148, 0>",0,0,100,"[<11, 0>, <16, 0>, <30, 0>, <15, 0>]","<null, null>",False,Modifie toutes les aptitudes canalisées en vous protégeant des dégâts subis pendant que vous les canalisez. Ne peut modifier les Créatures qui canalisent des aptitudes.,"<13144, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
