Id,ItemClassesKey,Width,Height,Name,InheritsFrom,DropLevel,FlavourTextKey,Implicit_ModsKeys,SizeOnGround,SoundEffectsKey,TagsKeys,ModDomainsKey,IsDropDisabled,ItemVisualIdentityKey,HASH,VendorRecipe_AchievementItemsKeys,Inflection,Equip_AchievementItemsKey,IsCorrupted,Identify_AchievementItemsKeys,ItemThemesKey,IdentifyMagic_AchievementItemsKeys,FragmentBaseItemTypesKey,Unknown0,ItemShopType,Unknown1,Unknown2,Unknown3
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe16,"<16, 0>",2,4,Hacha ezomita,Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/AbstractTwoHandAxe,62,"<null, null>",[],3,"<null, null>",[],1,False,"<5398, 0>",1607873326,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe17,"<16, 0>",2,4,Hacha vaal,Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/AbstractTwoHandAxe,64,"<null, null>","[<11436, 0>]",3,"<null, null>",[],1,False,"<5399, 0>",1226746499,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe18,"<16, 0>",2,4,Hacha despótica,Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/AbstractTwoHandAxe,66,"<null, null>",[],3,"<null, null>",[],1,False,"<5400, 0>",1943526815,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxe19,"<16, 0>",2,4,Hacha del vacío,Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/AbstractTwoHandAxe,68,"<null, null>",[],3,"<null, null>",[],1,False,"<5401, 0>",2171909683,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeM3,"<16, 0>",2,4,Desgarradora de carne,Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/AbstractTwoHandAxe,70,"<null, null>","[<2934, 0>]",2,"<null, null>","[<33, 0>, <173, 0>]",1,False,"<5402, 0>",609997455,[],F,"<2524, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE1,"<16, 0>",2,4,Cuchilla primitiva,Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/AbstractTwoHandAxe,30,"<null, null>","[<22727, 0>]",3,"<null, null>","[<33, 0>]",1,False,"<11220, 0>",2179997724,[],F,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE2,"<16, 0>",2,4,Cuchilla pulida,Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/AbstractTwoHandAxe,50,"<null, null>","[<22727, 0>]",3,"<null, null>","[<33, 0>]",1,False,"<11220, 0>",3138820327,[],F,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/TwoHandAxeE3,"<16, 0>",2,4,Cuchilla alfa,Metadata/Items/Weapons/TwoHandWeapons/TwoHandAxes/AbstractTwoHandAxe,70,"<null, null>","[<22727, 0>]",3,"<null, null>","[<33, 0>]",1,False,"<11220, 0>",2269486946,[],F,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword1,"<15, 0>",1,4,Espada corroída,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,3,"<null, null>","[<1037, 0>]",3,"<null, null>",[],1,False,"<5404, 0>",359221704,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword2,"<15, 0>",2,4,Espada larga,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,8,"<null, null>","[<4241, 0>]",3,"<null, null>",[],1,False,"<5405, 0>",3832198541,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword3,"<15, 0>",2,4,Espada bastarda,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,12,"<null, null>","[<1039, 0>]",3,"<null, null>",[],1,False,"<5406, 0>",3748941868,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword4,"<15, 0>",2,4,Espada a dos manos,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,17,"<null, null>","[<4242, 0>]",3,"<null, null>",[],1,False,"<5407, 0>",1857267912,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword5,"<15, 0>",2,4,Mandoble marcado,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,22,"<null, null>","[<1039, 0>]",3,"<null, null>",[],1,False,"<5408, 0>",907227169,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword6,"<15, 0>",2,4,Espada ornamentada,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,27,"<null, null>","[<4243, 0>]",3,"<null, null>",[],1,False,"<5409, 0>",4223695509,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword7,"<15, 0>",2,4,Espada espectral,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,32,"<null, null>","[<1040, 0>]",3,"<null, null>",[],1,False,"<5410, 0>",1873105883,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM1,"<15, 0>",2,4,Espada curva,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,35,"<null, null>","[<3339, 0>]",2,"<null, null>","[<33, 0>, <173, 0>]",1,False,"<5411, 0>",440773069,[],F,"<2526, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword8,"<15, 0>",2,4,Espada de carnicero,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,36,"<null, null>","[<4244, 0>]",3,"<null, null>",[],1,False,"<5405, 0>",304626834,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword9,"<15, 0>",2,4,Espada de infantería,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,40,"<null, null>","[<1039, 0>]",3,"<null, null>",[],1,False,"<5406, 0>",3693174497,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword10,"<15, 0>",2,4,Espada de las montañas,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,44,"<null, null>","[<4245, 0>]",3,"<null, null>",[],1,False,"<5407, 0>",214632633,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword11,"<15, 0>",2,4,Mandoble grabado,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,48,"<null, null>","[<1039, 0>]",3,"<null, null>",[],1,False,"<5408, 0>",3858491796,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword12,"<15, 0>",2,4,Espada de tigre,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,51,"<null, null>","[<4246, 0>]",3,"<null, null>",[],1,False,"<5409, 0>",2938319206,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword13,"<15, 0>",2,4,Espada de aparición,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,54,"<null, null>","[<1040, 0>]",3,"<null, null>",[],1,False,"<5410, 0>",1887601594,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM2,"<15, 0>",2,4,Hoja Ágil,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,56,"<null, null>","[<3339, 0>]",2,"<null, null>","[<33, 0>, <173, 0>]",1,False,"<5411, 0>",3527558599,[],F,"<2526, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword14,"<15, 0>",2,4,Espada del ejecutor,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,57,"<null, null>","[<4247, 0>]",3,"<null, null>",[],1,False,"<5405, 0>",4248392783,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword15,"<15, 0>",2,4,Espada saqueadora,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,59,"<null, null>","[<1039, 0>]",3,"<null, null>",[],1,False,"<5406, 0>",1856997444,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword16,"<15, 0>",2,4,Hoja ezomita,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,61,"<null, null>","[<3338, 0>]",3,"<null, null>",[],1,False,"<5407, 0>",834147820,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword17,"<15, 0>",2,4,Mandoble vaal,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,63,"<null, null>","[<4249, 0>]",3,"<null, null>",[],1,False,"<5408, 0>",3741855006,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword18,"<15, 0>",2,4,Espada de león,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,65,"<null, null>","[<8710, 0>]",3,"<null, null>",[],1,False,"<5409, 0>",4125001542,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSword19,"<15, 0>",2,4,Espada infernal,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,67,"<null, null>","[<2392, 0>]",3,"<null, null>",[],1,False,"<5410, 0>",2278039483,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordM3,"<15, 0>",2,4,Hoja exquisita,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,70,"<null, null>","[<3337, 0>]",2,"<null, null>","[<33, 0>, <173, 0>]",1,False,"<5411, 0>",3702673603,[],F,"<2526, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE1,"<15, 0>",2,4,Hoja de reprimenda,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,30,"<null, null>","[<22726, 0>]",2,"<null, null>","[<33, 0>]",1,False,"<11221, 0>",3511864462,[],F,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE2,"<15, 0>",2,4,Hoja de estallido,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,50,"<null, null>","[<22726, 0>]",2,"<null, null>","[<33, 0>]",1,False,"<11221, 0>",542478929,[],F,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/TwoHandSwordE3,"<15, 0>",2,4,Hoja de destierro,Metadata/Items/Weapons/TwoHandWeapons/TwoHandSwords/AbstractTwoHandSword,70,"<null, null>","[<22726, 0>]",2,"<null, null>","[<33, 0>]",1,False,"<11221, 0>",1516008202,[],F,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace1,"<17, 0>",2,4,Mazo de madera,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,3,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5412, 0>",2203071953,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace2,"<17, 0>",2,4,Mazo tribal,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,8,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5413, 0>",637799155,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace3,"<17, 0>",2,4,Porra,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,12,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5414, 0>",2589517648,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace4,"<17, 0>",2,4,Almádena,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,17,"<null, null>","[<3385, 0>]",3,"<null, null>",[],1,False,"<5415, 0>",3709916137,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace5,"<17, 0>",2,4,Mazo dentado,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,22,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5416, 0>",1148354166,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace6,"<17, 0>",2,4,Mazo de latón,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,27,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5417, 0>",2058157891,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace7,"<17, 0>",2,4,Mazo de miedo,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,32,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5418, 0>",2955184968,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM1,"<17, 0>",2,4,Estrella de la mañana,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,34,"<null, null>","[<4346, 0>]",3,"<null, null>","[<33, 0>, <173, 0>]",1,False,"<5419, 0>",2652705636,[],F,"<2516, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace8,"<17, 0>",2,4,Mazo totémico,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,36,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5413, 0>",616916289,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace9,"<17, 0>",2,4,Porra mayor,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,40,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5414, 0>",1514125773,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace10,"<17, 0>",2,4,Punta de acero,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,44,"<null, null>","[<3385, 0>]",3,"<null, null>",[],1,False,"<5415, 0>",4036865965,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace11,"<17, 0>",2,4,Mazo espinoso,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,48,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5416, 0>",3181793442,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace12,"<17, 0>",2,4,Mazo blindado,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,51,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5417, 0>",2900261557,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace13,"<17, 0>",2,4,Mazo de pavor,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,54,"<null, null>","[<3384, 0>]",3,"<null, null>",[],1,False,"<5418, 0>",1505535763,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM2,"<17, 0>",2,4,Mazo solar,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,56,"<null, null>","[<4346, 0>]",3,"<null, null>","[<33, 0>, <173, 0>]",1,False,"<5419, 0>",2600392562,[],M,"<2516, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace14,"<17, 0>",2,4,Mazo karui,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,57,"<null, null>","[<3385, 0>]",3,"<null, null>",[],1,False,"<5413, 0>",492929091,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace15,"<17, 0>",2,4,Porra colosal,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,59,"<null, null>","[<6009, 0>]",3,"<null, null>",[],1,False,"<5414, 0>",1383180598,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace16,"<17, 0>",2,4,Martinete,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,61,"<null, null>","[<2870, 0>]",3,"<null, null>",[],1,False,"<5415, 0>",909653946,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace17,"<17, 0>",2,4,Picadora de carne,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,63,"<null, null>","[<15257, 0>]",3,"<null, null>",[],1,False,"<5416, 0>",3399414413,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace18,"<17, 0>",2,4,Mazo imperial,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,65,"<null, null>","[<76, 0>]",3,"<null, null>",[],1,False,"<5417, 0>",2356961403,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMace19,"<17, 0>",2,4,Mazo de terror,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,67,"<null, null>","[<11725, 0>]",3,"<null, null>",[],1,False,"<5418, 0>",3927065650,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceM3,"<17, 0>",2,4,Mazo coronario,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,69,"<null, null>","[<4347, 0>]",3,"<null, null>","[<33, 0>, <173, 0>]",1,False,"<5419, 0>",443982947,[],M,"<2516, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE1,"<17, 0>",2,4,Condensador de fuerza contundente,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,30,"<null, null>","[<22681, 0>]",3,"<null, null>","[<33, 0>]",1,False,"<11222, 0>",993722673,[],M,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE2,"<17, 0>",2,4,Magnificador de fuerza aplastante,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,50,"<null, null>","[<22681, 0>]",3,"<null, null>","[<33, 0>]",1,False,"<11222, 0>",2938015095,[],M,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/TwoHandMaceE3,"<17, 0>",2,4,Propagador de fuerza de impacto,Metadata/Items/Weapons/TwoHandWeapons/TwoHandMaces/AbstractTwoHandMace,70,"<null, null>","[<22681, 0>]",3,"<null, null>","[<33, 0>]",1,False,"<11222, 0>",4084855202,[],M,"<7320, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Weapons/TwoHandWeapon/FishingRods/FishingRod1,"<37, 0>",1,4,Caña de Pescar,Metadata/Items/Weapons/TwoHandWeapons/FishingRods/AbstractFishingRod,1,"<null, null>",[],2,"<null, null>","[<33, 0>]",1,True,"<7578, 0>",1967828051,[],F,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/RingDemigods1,"<5, 0>",1,1,Aro de Oro,Metadata/Items/Rings/AbstractRing,12,"<null, null>","[<253, 0>]",1,"<null, null>","[<33, 0>, <712, 0>]",1,False,"<5441, 0>",3279240022,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/Ring1,"<5, 0>",1,1,Anillo de Hierro,Metadata/Items/Rings/AbstractRing,2,"<null, null>","[<728, 0>]",1,"<null, null>",[],1,False,"<5424, 0>",2154271547,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/Ring2,"<5, 0>",1,1,Anillo de Coral,Metadata/Items/Rings/AbstractRing,4,"<null, null>","[<310, 0>]",1,"<null, null>",[],1,False,"<5425, 0>",3085789632,[],M,"<7695, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/Ring3,"<5, 0>",1,1,Anillo Paua,Metadata/Items/Rings/AbstractRing,5,"<null, null>","[<516, 0>]",1,"<null, null>",[],1,False,"<5426, 0>",1479167233,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/Ring4,"<5, 0>",1,1,Anillo de Oro,Metadata/Items/Rings/AbstractRing,20,"<null, null>","[<2453, 0>]",1,"<null, null>",[],1,False,"<5427, 0>",704083608,[],M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/Ring5,"<5, 0>",1,1,Anillo de Topacio,Metadata/Items/Rings/AbstractRing,12,"<null, null>","[<3122, 0>]",1,"<null, null>",[],1,False,"<5428, 0>",1541498802,[],M,"<8242, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/Ring6,"<5, 0>",1,1,Anillo de Zafiro,Metadata/Items/Rings/AbstractRing,8,"<null, null>","[<3041, 0>]",1,"<null, null>",[],1,False,"<5429, 0>",3161322314,"[<7982, 0>]",M,"<8242, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/Ring7,"<5, 0>",1,1,Anillo de Rubí,Metadata/Items/Rings/AbstractRing,16,"<null, null>","[<2974, 0>]",1,"<null, null>",[],1,False,"<5430, 0>",2058013038,[],M,"<8242, 0>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
Metadata/Items/Rings/Ring8,"<5, 0>",1,1,Anillo Prismático,Metadata/Items/Rings/AbstractRing,30,"<null, null>","[<3252, 0>]",1,"<null, null>",[],1,False,"<5431, 0>",2351481359,"[<7735, 0>]",M,"<null, null>",False,[],"<null, null>",[],<null>,False,"<null, null>","<null, null>","<null, null>",False
