BaseItemTypesKey,GrantedEffectsKey,Str,Dex,Int,GemTagsKeys,VaalVariant_BaseItemTypesKey,IsVaalVariant,Description,Consumed_ModsKey,GrantedEffectsKey2,MinionGlobalSkillLevelStat,SupportSkillName,Unknown0,Unknown1,AwakenedVariant,RegularVariant
"<5210, 0>","<2810, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5211, 0>","<2819, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5212, 0>","<4873, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5213, 0>","<2824, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5237, 0>","<3123, 0>",0,60,40,"[<10, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13143, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5239, 0>","<3124, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <7, 0>, <36, 0>, <0, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5214, 0>","<3149, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5248, 0>","<3153, 0>",60,40,0,"[<9, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5250, 0>","<8408, 0>",0,40,60,"[<21, 0>, <11, 0>, <25, 0>, <4, 0>, <5, 0>, <0, 0>, <14, 0>, <12, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5251, 0>","<3264, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5253, 0>","<3297, 0>",60,0,40,"[<9, 0>, <16, 0>, <12, 0>]","<null, null>",False,"Усиливает любую ауру, действующую на вас и ваших союзников. Аура перестает действовать на вас, но действует на союзников с усиленным эффектом. Нельзя усиливать проклятия или другие ауры, действующие только на врагов. Нельзя усиливать тотемы.","<13135, 0>","<null, null>","<null, null>",,True,True,<439>,<null>
"<5254, 0>","<3298, 0>",100,0,0,"[<9, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <31, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5255, 0>","<3299, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <31, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5256, 0>","<3300, 0>",0,60,40,"[<10, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <31, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5257, 0>","<3301, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <2, 0>, <31, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5258, 0>","<3302, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <31, 0>, <8, 0>, <3, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5259, 0>","<3303, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <31, 0>, <8, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5260, 0>","<3310, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <15, 0>, <17, 0>, <43, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5261, 0>","<3506, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5262, 0>","<3506, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5263, 0>","<3556, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5264, 0>","<3602, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5267, 0>","<3795, 0>",0,0,100,"[<11, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5268, 0>","<2263, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <2, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5266, 0>","<3806, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <8, 0>, <15, 0>, <22, 0>, <35, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5265, 0>","<3808, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <8, 0>, <15, 0>, <22, 0>, <35, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5095, 0>","<3889, 0>",0,100,0,"[<26, 0>, <10, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5097, 0>","<3891, 0>",100,0,0,"[<26, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5033, 0>","<3893, 0>",60,0,40,"[<9, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <14, 0>, <15, 0>, <2, 0>, <18, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5269, 0>","<3903, 0>",40,0,60,"[<2, 0>, <33, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13107, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5096, 0>","<3912, 0>",100,0,0,"[<26, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <33, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5270, 0>","<3920, 0>",0,0,100,"[<11, 0>, <25, 0>, <3, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5271, 0>","<3923, 0>",0,60,40,"[<47, 0>, <10, 0>, <25, 0>, <1, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5272, 0>","<3926, 0>",60,0,40,"[<9, 0>, <25, 0>, <0, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5273, 0>","<4896, 0>",0,40,60,"[<11, 0>, <25, 0>, <2, 0>, <8, 0>, <4, 0>, <28, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5274, 0>","<3965, 0>",0,0,100,"[<11, 0>, <16, 0>, <42, 0>, <12, 0>]","<null, null>",False,"Усиливает умения проклятий порчи, превращая их в ауры, которые действуют на врагов вокруг вас.","<13070, 0>","<null, null>","<null, null>",,True,True,<456>,<null>
"<5275, 0>","<3967, 0>",60,0,40,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <1, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5276, 0>","<3983, 0>",60,40,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5277, 0>","<4033, 0>",100,0,0,"[<27, 0>, <9, 0>, <25, 0>, <14, 0>, <15, 0>, <0, 0>, <13, 0>, <26, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<8922, 0>","<null, null>",,True,True,<null>,<null>
"<5280, 0>","<4121, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <22, 0>, <15, 0>, <0, 0>, <35, 0>, <37, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5282, 0>","<4160, 0>",60,0,40,"[<13, 0>, <9, 0>, <25, 0>, <7, 0>, <36, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5283, 0>","<4161, 0>",100,0,0,"[<13, 0>, <9, 0>, <16, 0>, <7, 0>]","<null, null>",False,Усиливает не срабатывающие умения атак ближнего боя.,"<13136, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5281, 0>","<4179, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <7, 0>, <36, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5284, 0>","<4227, 0>",0,100,0,"[<1, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам. Не может усиливать умения, используемые тотемами, ловушками и минами.","<13040, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5285, 0>","<4228, 0>",0,100,0,"[<1, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее урон.","<13049, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5286, 0>","<4229, 0>",0,0,100,"[<2, 0>, <11, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Усиливает любое умение, которым вы самостоятельно наносите удары врагам. Не может усиливать умения, используемые тотемами, ловушками и минами.","<13047, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5287, 0>","<4231, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <5, 0>, <18, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5288, 0>","<4271, 0>",0,60,40,"[<10, 0>, <16, 0>, <20, 0>, <21, 0>]","<null, null>",False,"Усиливает умения, бросающие ловушки или мины.","<13108, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5290, 0>","<4290, 0>",40,60,0,"[<10, 0>, <25, 0>, <13, 0>, <7, 0>, <36, 0>, <2, 0>, <1, 0>, <0, 0>, <5, 0>, <14, 0>, <18, 0>, <45, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5289, 0>","<4297, 0>",0,60,40,"[<20, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5292, 0>","<4385, 0>",0,100,0,"[<0, 0>, <10, 0>, <25, 0>, <13, 0>, <14, 0>, <5, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5291, 0>","<4403, 0>",0,100,0,"[<2, 0>, <10, 0>, <25, 0>, <13, 0>, <5, 0>, <14, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5295, 0>","<4409, 0>",0,0,40,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <14, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5293, 0>","<4411, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <33, 0>, <15, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5296, 0>","<4423, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<5298, 0>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5298, 0>","<7558, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <24, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",True,,"<null, null>","<4423, 0>","<null, null>",,True,True,<null>,<null>
"<5297, 0>","<5205, 0>",0,100,0,"[<47, 0>, <10, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5299, 0>","<4445, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <1, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5294, 0>","<4285, 0>",0,100,0,"[<10, 0>, <25, 0>, <13, 0>, <5, 0>, <19, 0>, <6, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5300, 0>","<4473, 0>",0,0,100,"[<2, 0>, <11, 0>, <25, 0>, <4, 0>, <15, 0>, <14, 0>, <18, 0>, <44, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5301, 0>","<4515, 0>",60,40,0,"[<9, 0>, <25, 0>, <8, 0>, <4, 0>, <28, 0>, <33, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5302, 0>","<4546, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <2, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5304, 0>","<4549, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <15, 0>, <40, 0>, <7, 0>]","<5362, 0>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5303, 0>","<4576, 0>",0,100,0,"[<47, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13109, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5305, 0>","<4578, 0>",0,40,60,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <3, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5306, 0>","<4581, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <3, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5307, 0>","<4844, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <3, 0>, <14, 0>, <30, 0>, <15, 0>]","<5363, 0>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5308, 0>","<4589, 0>",0,40,60,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <15, 0>, <3, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5312, 0>","<4601, 0>",0,100,0,"[<10, 0>, <25, 0>, <4, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5309, 0>","<4609, 0>",0,60,40,"[<3, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее урон.","<13110, 0>","<null, null>","<null, null>",,True,True,<452>,<null>
"<5310, 0>","<4610, 0>",0,0,100,"[<4, 0>, <47, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение атак или чары, наносящие урон.","<13138, 0>","<null, null>","<null, null>",,True,True,<458>,<null>
"<5311, 0>","<4611, 0>",0,100,0,"[<10, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Усиливает любое умение с временем действия или умение, накладывающее состояния ударами.","<13111, 0>","<null, null>","<null, null>",,True,True,<451>,<null>
"<5313, 0>","<4618, 0>",0,60,40,"[<20, 0>, <10, 0>, <16, 0>]","<null, null>",False,Усиливает умения ловушек. Бросает дополнительные ловушки вокруг указанного места.,"<13112, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5317, 0>","<4619, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <19, 0>, <7, 0>, <36, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5318, 0>","<4911, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <19, 0>, <14, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5319, 0>","<4912, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <19, 0>, <14, 0>, <40, 0>, <7, 0>]","<5366, 0>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5314, 0>","<8930, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5315, 0>","<4787, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <5, 0>, <1, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5316, 0>","<4814, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>, <1, 0>, <15, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5320, 0>","<4842, 0>",0,0,100,"[<11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары или урон от горения врагам, или накладывающее стихийные состояния.","<13113, 0>","<null, null>","<null, null>",,True,True,<460>,<null>
"<5321, 0>","<4843, 0>",0,40,60,"[<11, 0>, <16, 0>, <21, 0>]","<null, null>",False,"Усиливает умения, бросающие мины.","<13114, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5322, 0>","<4855, 0>",0,100,0,"[<20, 0>, <10, 0>, <16, 0>]","<null, null>",False,Усиливает умения ловушек.,"<13115, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5480, 0>","<4921, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5341, 0>","<4924, 0>",0,0,100,"[<8, 0>, <11, 0>, <25, 0>, <4, 0>, <14, 0>, <18, 0>, <3, 0>, <38, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5323, 0>","<5016, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <0, 0>, <15, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5324, 0>","<5374, 0>",0,40,60,"[<11, 0>, <16, 0>, <30, 0>, <4, 0>, <26, 0>]","<null, null>",False,"Должен одновременно усиливать поддерживаемое умение и не поддерживаемые чары. Поддерживаемое умение периодически будет вызывать срабатывание чар. Нельзя усилить умения, используемые тотемами, ловушками и минами. Невозможно вызвать срабатывание умений ваал и умений с удержанием.","<13116, 0>","<5376, 0>","<null, null>",,True,True,<457>,<null>
"<5325, 0>","<5491, 0>",33,33,33,"[<16, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5094, 0>","<5495, 0>",0,0,100,"[<11, 0>, <25, 0>, <4, 0>, <8, 0>, <15, 0>, <30, 0>]","<null, null>",False,,"<null, null>","<null, null>","<10266, 0>",,True,True,<null>,<null>
"<5326, 0>","<5761, 0>",40,0,60,"[<0, 0>, <11, 0>, <16, 0>, <14, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13117, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5327, 0>","<5762, 0>",100,0,0,"[<13, 0>, <33, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает умения атак. Нельзя усилить умения, создающие приспешников.","<13118, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5328, 0>","<5764, 0>",0,100,0,"[<3, 0>, <10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13048, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5329, 0>","<5765, 0>",0,60,40,"[<10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13119, 0>","<null, null>","<null, null>",,True,True,<448>,<null>
"<5330, 0>","<6185, 0>",50,50,0,"[<9, 0>, <16, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5331, 0>","<6229, 0>",0,40,60,"[<3, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13120, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5332, 0>","<6230, 0>",0,0,100,"[<11, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Усиливает любое умение с временем действия, или наносящее урон.","<13121, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5333, 0>","<6231, 0>",0,100,0,"[<10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13059, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5334, 0>","<6232, 0>",100,0,0,"[<13, 0>, <33, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает умения атак и другие умения, способные изувечить врагов.","<13122, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5335, 0>","<6234, 0>",40,0,60,"[<0, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13123, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5336, 0>","<6235, 0>",0,40,60,"[<11, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам или накладывающее состояния.","<13124, 0>","<null, null>","<null, null>",,True,True,<466>,<null>
"<5337, 0>","<6236, 0>",100,0,0,"[<33, 0>, <9, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13125, 0>","<null, null>","<null, null>",,True,True,<435>,<null>
"<5338, 0>","<6632, 0>",100,0,0,"[<40, 0>, <9, 0>, <16, 0>, <7, 0>, <13, 0>, <36, 0>]","<null, null>",False,Усиливает умения ударов или мощных ударов ближнего боя. Каждая третья атака усиленным умением будет более сильной.,"<13126, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5339, 0>","<6633, 0>",40,60,0,"[<10, 0>, <16, 0>]","<null, null>",False,"Усиливает любое умение, наносящее удары по врагам.","<13127, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5340, 0>","<6634, 0>",0,0,100,"[<46, 0>, <11, 0>, <16, 0>, <4, 0>, <15, 0>]","<null, null>",False,"Усиленные чары будут учитывать затраченную ману и накладывать положительный эффект при достижении определённых порогов затраченной маны. Не может усиливать умения, используемые тотемами, ловушками и минами, а также умения с удержанием.","<13128, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5343, 0>","<6946, 0>",100,0,0,"[<9, 0>, <25, 0>, <13, 0>, <14, 0>, <0, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5344, 0>","<6948, 0>",0,60,40,"[<10, 0>, <25, 0>, <4, 0>, <14, 0>, <0, 0>, <15, 0>, <5, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5345, 0>","<7004, 0>",0,40,60,"[<11, 0>, <25, 0>, <22, 0>, <4, 0>, <14, 0>, <0, 0>, <35, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5346, 0>","<7038, 0>",40,60,0,"[<25, 0>, <4, 0>, <5, 0>, <30, 0>, <14, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5347, 0>","<7097, 0>",100,0,0,"[<0, 0>, <9, 0>, <25, 0>, <13, 0>, <14, 0>, <40, 0>, <7, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5348, 0>","<7148, 0>",0,0,100,"[<11, 0>, <16, 0>, <30, 0>, <15, 0>]","<null, null>",False,"Усиливает любое поддерживаемое умение, защищая вас от урона во время поддержания умения. Не может усиливать умения, используемые тотемами. Не может усиливать приспешников.","<13144, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5349, 0>","<7149, 0>",0,100,0,"[<10, 0>, <16, 0>, <5, 0>]","<null, null>",False,"Усиливает умение, выпускающее снаряды в направлении от использующего умение. Не действует на снаряды, выпускаемые из других источников как второстепенные эффекты.","<13145, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5350, 0>","<7151, 0>",0,0,100,"[<14, 0>, <4, 0>, <11, 0>, <16, 0>]","<null, null>",False,"Усиливает умения чар, которые накладывают эффект на область вокруг указанного места. Не может усиливать умения ваал и умения, используемые тотемами, ловушками и минами. Не усиливает умения приспешников.","<13147, 0>","<null, null>","<null, null>",,True,True,<464>,<null>
"<5351, 0>","<7153, 0>",100,0,0,"[<9, 0>, <16, 0>, <7, 0>, <13, 0>, <36, 0>]","<null, null>",False,"Усиливает умения ударов ближнего боя так, что они атакуют дополнительные цели. Дополнительные цели должны находиться на минимальном расстоянии от использующего умение. При усилении умения атаки приспешников, умения приспешников не будут атаковать дополнительные цели. Нельзя усилить срабатывающие умения.","<13148, 0>","<null, null>","<null, null>",,True,True,<434>,<null>
"<5352, 0>","<7155, 0>",0,0,100,"[<11, 0>, <16, 0>, <8, 0>]","<null, null>",False,"Усиливает умения, наносящие удары по врагам или создающие приспешников. Когда эти умения или приспешники убивают врагов или наносят удар по редким и уникальным врагам, они получают шанс призвать приспешника-фантома, который использует чары снарядов, наносящие физический урон и пронзающие врагов.","<13149, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5353, 0>","<7185, 0>",0,100,0,"[<6, 0>, <13, 0>, <10, 0>, <16, 0>, <15, 0>]","<null, null>",False,"Усиливает умения атак, которые можно использовать с луком. Не имеет эффекта, если используется без лука. Не может усиливать умения ваал, умения приспешников и умения, используемые тотемами, ловушками и минами.","<13150, 0>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5354, 0>","<1000, 0>",60,0,40,"[<9, 0>, <25, 0>, <4, 0>, <14, 0>, <15, 0>, <17, 0>, <33, 0>, <42, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
"<5355, 0>","<7521, 0>",33,33,34,"[<29, 0>, <25, 0>]","<null, null>",False,,"<null, null>","<null, null>","<null, null>",,True,True,<null>,<null>
