Id,Unknown0,IsSummoned,Armour,Evasion,EnergyShieldFromLife,DamageSpread,MonsterResistancesKey,IsLargeAbyssMonster,IsSmallAbyssMonster,Flag0
CrabParasiteMedium,100,False,0,50,0,20,"<0, 0>",False,False,True
CrabParasiteMediumBleached,100,False,0,50,0,20,"<1, 0>",False,False,True
CrabParasiteMediumCoast,100,False,0,50,0,20,"<0, 0>",False,False,True
CrabParasiteMediumSpawnParasite,100,False,0,50,0,20,"<8, 0>",False,False,True
CrabParasiteLarge,100,False,50,0,0,20,"<0, 0>",False,False,True
CrabParasiteLargeBleached,100,False,50,0,0,20,"<1, 0>",False,False,True
CrabParasiteLargeCoast,100,False,50,0,0,20,"<0, 0>",False,False,True
CrabParasiteLargeSpawnParasite,100,False,50,0,0,20,"<8, 0>",False,False,True
CrabParasiteChampion,100,False,50,0,0,20,"<0, 0>",False,False,True
CrabCoconut,100,False,50,0,0,20,"<1, 0>",False,False,False
CrabCoconutCoast,100,False,50,0,0,20,"<1, 0>",False,False,False
CrabCoconutEmerge,100,False,50,0,0,20,"<1, 0>",False,False,False
CrabKelp,100,False,50,0,0,20,"<1, 0>",False,False,False
CrabKelpCoast,100,False,50,0,0,20,"<1, 0>",False,False,False
CrabNimble,100,False,50,0,0,20,"<1, 0>",False,False,False
CrabNimbleCoast,100,False,50,0,0,20,"<1, 0>",False,False,False
CrabSpider,100,False,50,0,0,20,"<1, 0>",False,False,False
CrabSpiderCoast,100,False,50,0,0,20,"<1, 0>",False,False,False
Flayed,100,False,0,0,0,20,"<8, 0>",False,False,False
BloodWorm,100,False,0,0,0,10,"<0, 0>",False,False,False
GemlingLegionnaireWitch,100,False,0,0,100,20,"<23, 0>",False,False,False
GemlingLegionnaireWitchMap,100,False,0,0,100,20,"<34, 0>",False,False,False
GemlingLegionnaireMarauder,100,False,100,0,0,20,"<23, 0>",False,False,False
GemlingLegionnaireMarauderMap,100,False,100,0,0,20,"<34, 0>",False,False,False
GemlingLegionnaireScion,100,False,33,33,33,20,"<23, 0>",False,False,False
GemlingLegionnaireDuelist,100,False,50,50,0,20,"<23, 0>",False,False,False
GemlingLegionnaireDuelistMap,100,False,50,50,0,20,"<34, 0>",False,False,False
GemlingLegionnaireShadow,100,False,0,50,50,20,"<23, 0>",False,False,False
GemlingLegionnaireTemplar,100,False,50,0,50,20,"<23, 0>",False,False,False
GemlingLegionnaireTemplarMap,100,False,50,0,50,20,"<34, 0>",False,False,False
GemlingLegionnaireRanger,100,False,0,100,0,20,"<23, 0>",False,False,False
BlackguardZombie,100,False,50,0,0,30,"<8, 0>",False,False,False
BlackguardZombieChampion,100,False,50,0,0,30,"<8, 0>",False,False,False
BlackguardZombieBossSideArea,100,False,50,0,0,30,"<37, 0>",False,False,False
ProphecyBlackguardZombie,100,False,50,0,0,30,"<8, 0>",False,False,False
LionColosseum,100,False,10,10,0,20,"<8, 0>",False,False,False
LionColosseumMapBoss,100,False,10,10,0,20,"<34, 0>",False,False,False
MaligaroDesecrate,100,True,0,0,0,0,"<0, 0>",False,False,False
MalachaiHeart,100,False,0,0,0,0,"<0, 0>",False,False,False
Revenant,100,False,0,50,0,20,"<20, 0>",False,False,False
RevenantBoss,100,False,0,50,0,20,"<27, 0>",False,False,False
RevenantMapBoss,100,False,0,50,0,20,"<34, 0>",False,False,False
Taster,100,False,20,10,0,20,"<1, 0>",False,False,False
TasterBossTalisman,100,False,20,10,0,20,"<26, 0>",False,False,False
ExileArenaMarauder,100,False,80,20,0,20,"<36, 0>",False,False,False
ExileArenaRanger,100,False,0,100,0,20,"<36, 0>",False,False,False
ExileArenaWitch,100,False,0,0,100,20,"<36, 0>",False,False,False
GladiatorBossSupport,100,False,0,100,0,20,"<23, 0>",False,False,False
GladiatorBossSupportMap,100,False,0,100,0,20,"<34, 0>",False,False,False
GladiatorBossElite,100,False,100,0,0,20,"<23, 0>",False,False,False
GladiatorBossEliteMap,100,False,100,0,0,20,"<34, 0>",False,False,False
GladiatorBossLeader,100,False,0,50,50,20,"<23, 0>",False,False,False
GladiatorBossLeaderMap,100,False,0,50,50,20,"<34, 0>",False,False,False
StormDaemon,100,True,0,0,0,0,"<0, 0>",False,False,False
MalachaiTriBombDaemon,100,False,0,0,0,0,"<0, 0>",False,False,False
LabyrinthBoss1,100,False,50,0,0,20,"<38, 0>",False,False,False
LabyrinthBoss2,100,False,50,0,0,20,"<38, 0>",False,False,False
LabyrinthBoss3,100,False,50,0,0,20,"<38, 0>",False,False,False
GoddessOfJusticeMapBoss,100,False,0,0,100,20,"<34, 0>",False,False,False
Minotaur,100,False,100,0,0,20,"<38, 0>",False,False,False
MinotaurMapBoss,100,False,100,0,0,20,"<34, 0>",False,False,False
UniqueAnimatedWeapon,340,True,0,0,0,0,"<41, 0>",False,False,False
LabyrinthBossCrystal1,100,False,0,0,0,0,"<0, 0>",False,False,False
LabyrinthBossCrystal2,100,False,0,0,0,0,"<0, 0>",False,False,False
LabyrinthIzaroPortal,100,False,0,0,0,0,"<0, 0>",False,False,False
ExplosiveHitMinion,340,True,0,0,0,0,"<41, 0>",False,False,False
CurseZoneDaemon,100,False,0,0,0,0,"<0, 0>",False,False,False
LabyrinthLieutenantBullMinion,100,False,100,0,0,20,"<1, 0>",False,False,False
LabyrinthLieutenantSkeletonRangedMinion,100,False,0,10,0,20,"<3, 0>",False,False,False
LabyrinthLieutenantSkeletonMeleeMinion,100,False,15,15,50,30,"<2, 0>",False,False,False
LabyrinthFlameElemental,100,False,0,0,100,20,"<18, 0>",False,False,False
LabyrinthLavaSpawner,100,False,0,0,0,20,"<18, 0>",False,False,False
ParasiteNest,100,False,0,0,0,20,"<38, 0>",False,False,False
ParasiteNestMap,100,False,0,0,0,20,"<34, 0>",False,False,False
ParasiteNestMap2,100,False,0,0,0,20,"<34, 0>",False,False,False
IzaroSkeletonMeleeCold,100,False,15,15,0,30,"<2, 0>",False,False,False
IzaroSkeletonMeleeFire,100,False,30,0,0,30,"<1, 0>",False,False,False
IzaroSkeletonMeleeLightning,100,False,15,0,0,30,"<3, 0>",False,False,False
IzaroSkeletonCasterFire,100,False,15,0,100,20,"<1, 0>",False,False,False
IzaroSkeletonCasterCold,100,False,0,15,100,20,"<2, 0>",False,False,False
IzaroSkeletonCasterLightning,100,False,0,0,100,20,"<3, 0>",False,False,False
IzaroSkeletonRanged,100,False,0,10,0,20,"<3, 0>",False,False,False
IzaroSkeletonMelee,100,False,15,0,0,30,"<3, 0>",False,False,False
RatStandard,100,False,0,25,0,20,"<3, 0>",False,False,False
RatLarge,100,False,0,25,0,20,"<20, 0>",False,False,False
RatTalisman,100,False,0,25,0,20,"<0, 0>",False,False,False
RatTalismanSummonerTotem,100,False,50,50,0,0,"<0, 0>",False,False,False
ProphecyRat,100,False,0,0,0,0,"<0, 0>",False,False,False
RatBoss,100,False,0,0,0,20,"<34, 0>",False,False,False
ProphecyFrog,100,False,0,0,0,0,"<0, 0>",False,False,False
VolatileRabbit,100,False,0,0,0,20,"<0, 0>",False,False,False
KaruiSpirit,100,False,50,0,0,20,"<0, 0>",False,False,False
KaruiSpiritEssence,100,False,50,0,0,20,"<0, 0>",False,False,False
LabyrinthBossPylonFire,100,False,0,0,0,0,"<0, 0>",False,False,False
LabyrinthBossPylonCold,100,False,0,0,0,0,"<0, 0>",False,False,False
LabyrinthBossPylonLightning,100,False,0,0,0,0,"<0, 0>",False,False,False
IzaroChronosStatue,100,False,50,0,0,20,"<0, 0>",False,False,False
LabyrinthIzaroPedestalCrown,100,False,50,0,0,20,"<4, 0>",False,False,False
LabyrinthIzaroPedestalOrb,100,False,50,0,0,20,"<4, 0>",False,False,False
LabyrinthIzaroPedestalSceptre,100,False,50,0,0,20,"<4, 0>",False,False,False
Parasite,100,False,0,0,0,20,"<2, 0>",False,False,False
Parasite2,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasiteEmerge,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasiteEmergeBoss,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasiteMinion,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasiteSextant,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasiteChieftain,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasitePlated,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasiteSpitting,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasiteViscous,100,False,0,0,0,20,"<2, 0>",False,False,False
ParasiticSquid,100,False,0,50,50,20,"<2, 0>",False,False,False
ProphecyWickedKing,100,False,0,0,100,20,"<34, 0>",False,False,False
ProphecyShadowQueen,100,False,0,50,50,20,"<34, 0>",False,False,False
ProphecyVerdantKing,100,False,0,100,0,20,"<34, 0>",False,False,False
ProphecyUnhallowQueen,100,False,50,0,50,20,"<34, 0>",False,False,False
ProphecyWickedKingMap,100,False,0,0,100,20,"<34, 0>",False,False,False
ProphecyShadowQueenMap,100,False,0,50,50,20,"<34, 0>",False,False,False
ProphecyVerdantKingMap,100,False,0,100,0,20,"<34, 0>",False,False,False
ProphecyUnhallowQueenMap,100,False,50,0,50,20,"<34, 0>",False,False,False
PurgeHound,100,False,50,50,0,20,"<17, 0>",False,False,False
PurgeHoundSpawn,100,False,50,50,0,20,"<17, 0>",False,False,False
PurgeHoundSpawnMapBoss,100,False,50,50,0,20,"<17, 0>",False,False,False
Book,100,False,100,0,0,20,"<0, 0>",False,False,False
BookSummoned,100,False,100,0,0,20,"<0, 0>",False,False,False
WickerMan,100,False,100,0,0,20,"<17, 0>",False,False,False
WickerManAvarius,100,False,100,0,100,20,"<38, 0>",False,False,False
RaisedSkeletonKitava,100,False,50,50,0,20,"<8, 0>",False,False,False
RaisedSkeletonKitavaCaster,100,False,0,0,100,20,"<8, 0>",False,False,False
RaisedSkeletonKitavaCasterBelfry,100,False,0,0,100,20,"<8, 0>",False,False,False
KitavaSkeleton,100,False,50,50,0,20,"<8, 0>",False,False,False
AtlasBossPhoenix,100,False,50,50,0,20,"<35, 0>",False,False,False
AtlasBossHydra,100,False,0,100,0,20,"<35, 0>",False,False,False
AtlasBossMinotaur,100,False,100,0,0,20,"<35, 0>",False,False,False
AtlasBossChimera,100,False,0,50,50,20,"<35, 0>",False,False,False
Phoenix,100,False,0,0,0,20,"<1, 0>",False,False,False
HydraMinion,100,False,0,0,0,20,"<2, 0>",False,False,False
StatueFingerMage,100,False,40,20,0,20,"<1, 0>",False,False,False
StatueFingerMageMapBoss,100,False,40,20,0,20,"<34, 0>",False,False,False
StatueFingerMageVaalSideAreaBoss,100,False,40,20,0,20,"<37, 0>",False,False,False
TemplarSlaveDriver,100,False,25,25,0,20,"<2, 0>",False,False,False
TemplarSlaveDriverBoss,100,False,25,25,0,20,"<26, 0>",False,False,False
TemplarSlaveDriverBossMap,100,False,25,25,0,20,"<34, 0>",False,False,False
BlackguardInquisitor,100,False,60,0,20,20,"<17, 0>",False,False,False
BlackguardInquisitorAvarius,100,False,0,0,0,20,"<17, 0>",False,False,False
BlackguardInquisitorBoss,100,False,100,0,0,20,"<33, 0>",False,False,False
BlackguardInquisitorBossMap,100,False,100,0,0,20,"<34, 0>",False,False,False
SecretPolice,100,False,0,40,20,20,"<17, 0>",False,False,False
SecretPoliceNoCape,100,False,0,40,20,20,"<17, 0>",False,False,False
SecretPoliceArchitectMinion,100,False,0,40,0,20,"<34, 0>",False,False,False
Regurgitator,100,False,0,0,0,20,"<7, 0>",False,False,False
SlaveCatcher,100,False,0,40,0,20,"<11, 0>",False,False,False
Fleshmonster,100,False,20,20,0,20,"<8, 0>",False,False,False
Anomaly,100,False,0,0,0,20,"<0, 0>",False,False,False
AnomalyShaper,100,False,0,0,0,20,"<0, 0>",False,False,False
AnomalyUniqueRing,100,True,0,0,0,20,"<0, 0>",False,False,False
VolatileCore,100,False,0,0,0,20,"<0, 0>",False,False,False
VolatileCoreSlow,100,False,0,0,0,20,"<0, 0>",False,False,False
VolatileCoreFast,100,False,0,0,0,20,"<0, 0>",False,False,False
VolatileDeadCore,100,True,0,0,0,20,"<0, 0>",False,False,False
VolatileCoreNoMovement,100,False,0,0,0,20,"<0, 0>",False,False,False
DelveDarkStalker,100,False,0,0,0,20,"<0, 0>",False,False,False
BetrayalCatarinaHalfSkele,100,False,0,0,0,20,"<0, 0>",False,False,False
TheShaperBoss,100,False,33,33,33,20,"<35, 0>",False,False,False
TheShaperBossUberElder,100,False,33,33,33,20,"<35, 0>",False,False,False
TheShaperBossElderEncounter,100,False,33,33,33,20,"<0, 0>",False,False,False
LivingCrystal,100,False,0,0,0,20,"<23, 0>",False,False,False
LivingCrystalDelve,100,False,0,0,0,20,"<17, 0>",False,True,False
Zana,100,False,33,33,33,20,"<34, 0>",False,False,False
ZanaGauntlet,100,False,33,33,33,20,"<34, 0>",False,False,False
ZanaElder,100,False,33,33,33,20,"<34, 0>",False,False,False
SummonedEssenceSpirit,340,True,0,0,0,20,"<41, 0>",False,False,False
MotherOfFlames,100,False,0,0,70,20,"<9, 0>",False,False,False
MotherOfFlamesBoss,100,False,0,0,100,20,"<25, 0>",False,False,False
MotherOfFlamesBossMap,100,False,0,0,100,20,"<34, 0>",False,False,False
BlessedSister,100,False,0,0,70,20,"<9, 0>",False,False,False
BlessedSisterCultist,100,False,0,0,70,20,"<9, 0>",False,False,False
ReligiousTemplar,100,False,40,0,40,20,"<17, 0>",False,False,False
ReligiousTemplar2h,100,False,40,0,40,20,"<17, 0>",False,False,False
ReligiousTemplarCultist,100,False,40,0,40,20,"<17, 0>",False,False,False
ReligiousTemplar2hCultist,100,False,40,0,40,20,"<17, 0>",False,False,False
BreachBossFireWild,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossFireMap,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossColdWild,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossColdMap,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossLightningWild,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossLightningMap,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossPhysicalWild,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossPhysicalMap,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossChaosWild,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossChaosMap,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachBossChaosMapClone,100,False,0,0,0,20,"<34, 0>",False,False,False
BreachHellionNormal,100,False,10,10,0,20,"<1, 0>",False,False,False
BreachHellion,100,False,10,10,0,20,"<1, 0>",False,False,False
BreachHellionMap,100,False,10,10,0,20,"<1, 0>",False,False,False
BreachHellionAvatar,100,False,10,10,0,20,"<1, 0>",False,False,False
BreachHellionSpawner,100,False,10,10,0,20,"<8, 0>",False,False,False
BreachHellionCommanderNormal,100,False,10,10,0,20,"<36, 0>",False,False,False
BreachHellionCommander,100,False,10,10,0,20,"<36, 0>",False,False,False
BreachHellionCommanderUber,100,False,10,10,0,20,"<36, 0>",True,False,False
BreachHellionCommanderAvatar,100,False,10,10,0,20,"<36, 0>",False,False,False
BreachRevenantCommander,100,False,0,50,0,20,"<36, 0>",False,False,False
BreachRevenantCommanderUber,100,False,0,50,0,20,"<36, 0>",True,False,False
BreachRevenantCommanderAvatar,100,False,0,50,0,20,"<36, 0>",False,False,False
BreachMinerCommanderNormal,100,False,50,0,0,20,"<36, 0>",False,False,False
BreachMinerCommander,100,False,50,0,0,20,"<36, 0>",False,False,False
BreachMinerCommanderUber,100,False,50,0,0,20,"<36, 0>",True,False,False
BreachMinerCommanderAvatar,100,False,50,0,0,20,"<36, 0>",False,False,False
BreachSandLeaperCommanderNormal,100,False,0,50,0,20,"<36, 0>",False,False,True
BreachSandLeaperCommander,100,False,0,50,0,20,"<36, 0>",False,False,True
BreachSandLeaperCommanderUber,100,False,0,50,0,20,"<36, 0>",True,False,True
BreachSandLeaperCommanderAvatar,100,False,0,50,0,20,"<36, 0>",False,False,True
BreachSandLeaperNormal,100,False,0,50,0,20,"<3, 0>",False,False,True
BreachSandLeaper,100,False,0,50,0,20,"<3, 0>",False,False,True
BreachSandLeaperMap,100,False,0,50,0,20,"<3, 0>",False,False,True
BreachSandLeaperAvatar,100,False,0,50,0,20,"<3, 0>",False,False,True
BreachSandLeaperSpawner,100,False,0,50,0,20,"<8, 0>",False,False,True
BreachKiwethCommander,100,False,0,20,50,20,"<36, 0>",False,False,False
BreachKiwethCommanderUber,100,False,0,20,50,20,"<36, 0>",True,False,False
BreachKiwethCommanderAvatar,100,False,0,20,50,20,"<36, 0>",False,False,False
BreachKiweth,100,False,0,20,50,20,"<2, 0>",False,False,False
BreachKiwethMap,100,False,0,20,50,20,"<2, 0>",False,False,False
BreachKiwethAvatar,100,False,0,20,50,20,"<2, 0>",False,False,False
BreachKiwethSpawner,100,False,0,20,50,20,"<8, 0>",False,False,False
BreachMinerNormal,100,False,0,0,0,20,"<8, 0>",False,False,False
BreachMiner,100,False,0,0,0,20,"<8, 0>",False,False,False
BreachMinerMap,100,False,0,0,0,20,"<8, 0>",False,False,False
BreachMinerAvatar,100,False,0,0,0,20,"<8, 0>",False,False,False
BreachMinerColdNormal,100,False,0,0,0,20,"<2, 0>",False,False,False
BreachMinerCold,100,False,0,0,0,20,"<2, 0>",False,False,False
BreachMinerColdMap,100,False,0,0,0,20,"<2, 0>",False,False,False
BreachMinerColdAvatar,100,False,0,0,0,20,"<2, 0>",False,False,False
BreachMinerColsSpawner,100,False,0,0,0,20,"<8, 0>",False,False,False
BreachHalfSkeleton,100,False,50,0,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonMap,100,False,50,0,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonAvatar,100,False,50,0,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonChaos,100,False,50,0,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonChaosMap,100,False,50,0,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonChaosAvatar,100,False,50,0,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonChaosSpawner,100,False,50,0,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonRanged,100,False,0,50,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonRangedMap,100,False,0,50,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonRangedAvatar,100,False,0,50,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonRangedChaos,100,False,0,50,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonRangedChaosMap,100,False,0,50,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonRangedChaosAvatar,100,False,0,50,0,20,"<8, 0>",False,False,False
BreachHalfSkeletonRangedChaosSpawner,100,False,0,50,0,20,"<8, 0>",False,False,False
AvariusCasticus,100,False,100,0,100,20,"<38, 0>",False,False,False
AvariusCasticusMap,100,False,100,0,100,20,"<34, 0>",False,False,False
AvariusCasticusWickerman,100,False,100,0,100,20,"<38, 0>",False,False,False
AvariusCasticusWickermanMap,100,False,100,0,100,20,"<34, 0>",False,False,False
AvariusCasticusDivine,100,False,100,0,100,20,"<38, 0>",False,False,False
AvariusCasticusDivineMap,100,False,100,0,100,20,"<34, 0>",False,False,False
BruteTower,100,False,100,0,0,20,"<38, 0>",False,False,False
BruteTowerMap,100,False,100,0,0,20,"<34, 0>",False,False,False
ShavronneTower,100,False,0,0,100,20,"<38, 0>",False,False,False
ShavronneTowerMap,100,False,0,0,100,20,"<34, 0>",False,False,False
BrineKing,100,False,80,20,0,20,"<38, 0>",False,False,False
BrineKingMap,100,False,80,20,0,5,"<34, 0>",False,False,False
BrineKingMinion,100,False,50,50,0,20,"<0, 0>",False,False,False
BrineKingMinionBleached,100,False,50,50,0,20,"<2, 0>",False,False,False
Vendigo,100,False,0,50,0,20,"<19, 0>",False,False,False
Vendigo2,100,False,0,50,0,20,"<19, 0>",False,False,False
VendigoBoss,100,False,0,50,0,20,"<26, 0>",False,False,False
VendigoAbyss,100,False,0,50,0,20,"<2, 0>",False,True,False
VendigoAbyssDelve,100,False,0,50,0,20,"<2, 0>",False,True,False
VendigoAbyssLarge,100,False,0,50,0,20,"<36, 0>",True,False,False
VendigoAbyssLargeClone,100,False,0,50,0,20,"<36, 0>",True,False,False
BlackguardJaegerMelee,100,False,20,10,0,20,"<2, 0>",False,False,False
BlackguardJaegerRanged,100,False,10,20,0,20,"<2, 0>",False,False,False
BlackguardJaegerZombie,100,False,30,0,0,20,"<2, 0>",False,False,False
KitavaDemon,100,False,60,40,0,20,"<23, 0>",False,False,False
KitavaDemonPlaguewing,100,False,60,40,0,20,"<23, 0>",False,False,False
KitavaDemonPlaguewingMap,100,False,60,40,0,20,"<34, 0>",False,False,False
KitavaDemonMinion,100,False,60,40,0,20,"<23, 0>",False,False,False
CageSpider,100,False,60,0,0,20,"<11, 0>",False,False,False
CageSpider2,100,False,60,0,0,20,"<11, 0>",False,False,False
DoedreSewers,100,False,0,0,100,20,"<38, 0>",False,False,False
DoedreSewersMap,100,False,0,0,100,20,"<34, 0>",False,False,False
OriathanCitizen,100,False,50,0,0,20,"<10, 0>",False,False,False
OriathanCitizenFast,100,False,50,0,0,20,"<10, 0>",False,False,False
OriathanCitizenBoss,100,False,50,0,0,20,"<26, 0>",False,False,False
IndoctrinatedConvert,100,False,0,50,0,20,"<13, 0>",False,False,False
BlackguardTorturer,100,False,0,50,0,20,"<10, 0>",False,False,False
Figurehead,100,False,50,0,50,20,"<2, 0>",False,False,False
FigureheadChestBoss,100,False,50,0,50,20,"<31, 0>",False,False,False
CorpseWheel,100,False,50,0,50,20,"<20, 0>",False,False,False
CorpseWheelBoss,100,False,50,0,50,20,"<27, 0>",False,False,False
Mauler,100,False,30,30,0,20,"<8, 0>",False,False,False
MaulerBoss,100,False,30,30,0,20,"<8, 0>",False,False,False
HolyFireElemental,100,False,25,0,25,20,"<18, 0>",False,False,False
HolyFireElementalSolaris,100,False,25,0,25,20,"<18, 0>",False,False,False
HolyFireElementalSolaris2,100,False,25,0,25,20,"<18, 0>",False,False,False
HolyFireElementalSolarisChampion,100,False,25,0,25,20,"<18, 0>",False,False,False
HolyFireElementalAvarius,100,False,25,0,25,20,"<17, 0>",False,False,False
TemplarJudge,100,False,0,0,25,20,"<11, 0>",False,False,False
TemplarJudgeCultist,100,False,0,0,25,20,"<11, 0>",False,False,False
TemplarJudgeAvarius,100,False,50,0,50,20,"<9, 0>",False,False,False
AbsolutionTemplarJudge,100,True,50,0,50,20,"<41, 0>",False,False,False
OriathBlackguard,100,False,10,30,0,20,"<17, 0>",False,False,False
OriathBlackguard2,100,False,30,10,0,20,"<17, 0>",False,False,False
Lunaris,100,False,0,100,0,20,"<38, 0>",False,False,False
LunarisMap,100,False,0,100,0,20,"<34, 0>",False,False,False
LunarisUniqueMap,100,False,0,100,0,20,"<34, 0>",False,False,False
LunarisCelestialForm,100,False,0,0,0,20,"<38, 0>",False,False,False
LunarisCelestialFormUniqueMap,100,False,0,0,0,20,"<34, 0>",False,False,False
LunarisGuard,100,False,0,50,25,20,"<38, 0>",False,False,False
LunarisGuardMap,100,False,0,50,25,20,"<34, 0>",False,False,False
LunarisGuardUniqueMap,100,False,0,50,25,20,"<34, 0>",False,False,False
Solaris,100,False,100,0,0,20,"<38, 0>",False,False,False
SolarisMap,100,False,100,0,0,20,"<34, 0>",False,False,False
SolarisUniqueMap,100,False,100,0,0,20,"<34, 0>",False,False,False
SolarisCelestialForm,100,False,0,0,0,20,"<38, 0>",False,False,False
SolarisCelestialFormUniqueMap,100,False,0,0,0,20,"<34, 0>",False,False,False
SolarisGuard,100,False,50,0,25,20,"<38, 0>",False,False,False
SolarisGuardMap,100,False,50,0,25,20,"<34, 0>",False,False,False
SolarisGuardUniqueMap,100,False,50,0,25,20,"<34, 0>",False,False,False
Maligaro2,100,False,0,35,35,20,"<38, 0>",False,False,False
Maligaro2Map,100,False,0,35,35,20,"<34, 0>",False,False,False
SpiderBossMaligaro,100,False,50,0,50,20,"<38, 0>",False,False,False
SpiderBossMaligaroMap,100,False,50,0,50,20,"<34, 0>",False,False,False
FourLeggedDemonMaligaro,100,False,25,20,0,20,"<38, 0>",False,False,True
FourLeggedDemonMaligaroMap,100,False,25,20,0,20,"<34, 0>",False,False,True
RalakeshGreust,100,False,50,25,0,20,"<38, 0>",False,False,False
RalakeshGreustMap,100,False,50,25,0,20,"<34, 0>",False,False,False
RalakeshOak,100,False,50,25,0,20,"<38, 0>",False,False,False
RalakeshAlira,100,False,0,0,100,20,"<38, 0>",False,False,False
RalakeshKraityn,120,False,25,50,0,20,"<38, 0>",False,False,False
Arakaali,100,False,50,0,0,20,"<38, 0>",False,False,False
ArakaaliStandalone,100,False,50,0,0,20,"<38, 0>",False,False,False
ArakaaliMap,100,False,50,0,0,20,"<34, 0>",False,False,False
ArakaaliMapStandalone,100,False,50,0,0,20,"<34, 0>",False,False,False
Kitava,100,False,0,0,0,5,"<38, 0>",False,False,False
KitavaMap,100,False,0,0,0,5,"<34, 0>",False,False,False
KitavaMapStandalone,100,False,0,0,0,5,"<34, 0>",False,False,False
KitavaFinal,100,False,0,0,0,5,"<38, 0>",False,False,False
KitavaFinalStandalone,100,False,0,0,0,5,"<38, 0>",False,False,False
KitavaFinalMap,100,False,0,0,0,5,"<34, 0>",False,False,False
KitavaFinalMapStandalone,100,False,0,0,0,5,"<34, 0>",False,False,False
KitavaHeart,100,False,0,0,0,0,"<38, 0>",False,False,False
KitavaHeartMap,100,False,0,0,0,0,"<34, 0>",False,False,False
KitavaHeartFinal,100,False,0,0,0,0,"<38, 0>",False,False,False
KitavaHeartFinalMap,100,False,0,0,0,0,"<34, 0>",False,False,False
SinKitava,100,False,0,0,0,0,"<null, null>",False,False,False
InnocenceKitava,100,False,0,0,0,0,"<null, null>",False,False,False
BlacksmithGolem,100,False,100,0,0,20,"<25, 0>",False,False,False
BlacksmithGolemMap,100,False,100,0,0,20,"<34, 0>",False,False,False
TukohamaTotem,100,False,50,0,0,20,"<39, 0>",False,False,False
LeagueAvatarNormal,100,False,0,0,0,0,"<0, 0>",False,False,False
LeagueAvatarStrong,100,False,0,0,0,0,"<0, 0>",False,False,False
HarbingerTotem,100,False,100,0,0,0,"<0, 0>",False,False,False
HarbingerTotemUber,100,False,100,0,0,0,"<0, 0>",False,False,False
KaruiSlave,100,False,0,0,0,20,"<0, 0>",False,False,False
KaruiElder1,100,False,0,0,0,20,"<25, 0>",False,False,False
KaruiElderMapBoss,100,False,0,0,0,20,"<34, 0>",False,False,False
KaruiElderMapBoss2,100,False,0,0,0,20,"<34, 0>",False,False,False
OriathCivilianMale,100,False,0,0,0,20,"<0, 0>",False,False,False
OriathCivilianFemale,100,False,0,0,0,20,"<0, 0>",False,False,False
OriathCivilianFemaleGhost,100,False,0,0,40,20,"<0, 0>",False,False,False
OriathCivilianMaleGhost,100,False,0,0,40,20,"<0, 0>",False,False,False
OriathCivilianMaleGhostRanged,100,False,0,0,40,20,"<0, 0>",False,False,False
KitavaCultist,100,False,20,40,0,20,"<11, 0>",False,False,False
KitavaCultistSpear,100,False,20,40,0,20,"<11, 0>",False,False,False
KitavaCultistEvent,100,False,20,40,0,20,"<11, 0>",False,False,False
KitavaCultistSpearEvent,100,False,20,40,0,20,"<11, 0>",False,False,False
KitavaCultistSpearBoss,100,False,20,40,0,20,"<11, 0>",False,False,False
WarHero1,100,False,20,20,0,20,"<10, 0>",False,False,False
WarHeroDuelistBoss,100,False,20,20,0,20,"<26, 0>",False,False,False
WarHero2,100,False,20,20,0,20,"<11, 0>",False,False,False
WarHero3,100,False,20,20,0,20,"<9, 0>",False,False,False
EnlightenedScion,100,False,0,0,0,20,"<9, 0>",False,False,False
