Id,BuffDDSFile,EPKFiles1,EPKFiles2,MiscAnimatedKeys1,Flag0,BuffName,Key0,Key1,BuffDescription,EPKFile,HasExtraArt,ExtraArt,Unknown0,EPKFiles,Keys0,Keys1
incursion_construct_enrage,,[Metadata/Effects/Spells/monsters_effects/League_Incursion/diversefx/buffs/generic/vaal_enrage.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
vaal_earthquake_display,Art/2DArt/SkillIcons/QuakeSlam.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
vaal_earthquake_stationary,,[Metadata/Effects/Spells/vaal_skills/earthquake/buff/vaal_earthquake_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
wasteland_herald_of_ash,Art/2DArt/BuffIcons/HeraldofAsh.dds,[Metadata/Effects/Microtransactions/Spells/heralds/Wastelands/fire/wasteland_fire.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
wasteland_herald_of_ice,Art/2DArt/BuffIcons/HeraldofIce.dds,[Metadata/Effects/Microtransactions/Spells/heralds/Wastelands/ice/wasteland_ice.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
wasteland_herald_of_thunder,Art/2DArt/BuffIcons/HeraldofThunder.dds,[Metadata/Effects/Microtransactions/Spells/heralds/Wastelands/lightning/wasteland_lightning.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
wasteland_herald_of_thunder_active,,[Metadata/Effects/Microtransactions/Spells/heralds/Wastelands/lightning/wasteland_lightning_active.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
automaton_herald_of_ash,Art/2DArt/BuffIcons/HeraldofAsh.dds,[Metadata/Effects/Microtransactions/Spells/heralds/machine/epk_FIRE.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
automaton_herald_of_ice,Art/2DArt/BuffIcons/HeraldofIce.dds,[Metadata/Effects/Microtransactions/Spells/heralds/machine/epk_ICE.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
automaton_herald_of_thunder,Art/2DArt/BuffIcons/HeraldofThunder.dds,[Metadata/Effects/Microtransactions/Spells/heralds/machine/epk_LIT.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
automaton_herald_of_thunder_active,,[Metadata/Effects/Microtransactions/Spells/heralds/machine/epk_LIT_active.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
arc_damage_is_lucky,Art/2DArt/SkillIcons/iconarc.dds,[Metadata/Effects/Spells/vaal_skills/arc/buff/vaalarcbuff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
arc_damage_is_lucky_automaton,Art/2DArt/SkillIcons/iconarc.dds,[Metadata/Effects/Microtransactions/Spells/arc/crimson/VaalBuff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
cold_snap_chilled,Art/2DArt/SkillIcons/iconcoldsnap.dds,[Metadata/Effects/StatusAilments/Chilled.epk],[Metadata/Effects/Spells/vaal_skills/cold_snap/player_epk/player_epk.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
omnitect_thruster,Art/2DArt/BuffIcons/BloodCloudDebuff.dds,[Metadata/Effects/Spells/monsters_effects/League_Incursion/Vaal_Saucer_Boss/thruster/debuff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
omnitect_cone_debuff,Art/2DArt/BuffIcons/SeaWitchScreech.dds,"[Metadata/Effects/StatusAilments/shocked.epk, Metadata/Effects/StatusAilments/shocked.epk, Metadata/Effects/StatusAilments/monsters/large_monsters/shocked.epk]",[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
celestial_herald_of_ash,Art/2DArt/BuffIcons/HeraldofAsh.dds,[Metadata/Effects/Microtransactions/Spells/heralds/celestial/epk_FIRE.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
celestial_herald_of_ice,Art/2DArt/BuffIcons/HeraldofIce.dds,[Metadata/Effects/Microtransactions/Spells/heralds/celestial/epk_ICE.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
celestial_herald_of_thunder,Art/2DArt/BuffIcons/HeraldofThunder.dds,[Metadata/Effects/Microtransactions/Spells/heralds/celestial/epk_LIT.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
celestial_herald_of_thunder_active,,[Metadata/Effects/Microtransactions/Spells/heralds/celestial/epk_LIT_active.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
delve_darkness,Art/2DArt/BuffIcons/AbyssShadowForm.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
delve_light,Art/2DArt/BuffIcons/DivineFlare.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
vanished_icon_only,,[Metadata/Effects/StatusAilments/NoEffect.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
vanished_aura,,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
vanished_vaal_aura,,[Metadata/Effects/Spells/monsters_effects/aura/vaal_auras/affected/affected.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
smite_aura,Art/2DArt/SkillIcons/Smite.dds,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[Metadata/Effects/Spells/smite/smite_lightning_aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
valkyrie_smite_aura,Art/2DArt/SkillIcons/Smite.dds,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[Metadata/Effects/Microtransactions/Spells/smite/valhalla/valkyrie_aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
blood_guard_herald_of_ash,Art/2DArt/BuffIcons/HeraldofAsh.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/fire/herald_of_fire.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
blood_guard_herald_of_ice,Art/2DArt/BuffIcons/HeraldofIce.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/ice/herald_of_ice.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
blood_guard_herald_of_thunder,Art/2DArt/BuffIcons/HeraldofThunder.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/lightning/herald_of_lightning.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
blood_guard_herald_of_thunder_active,,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/lightning/herald_of_lightning_active.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
fire_beam_shaper_visual,,[Metadata/Effects/Microtransactions/Spells/fire_beam/shaper/beam_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
oriathan_herald_of_ash,Art/2DArt/BuffIcons/HeraldofAsh.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/fire/herald_of_fire.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
oriathan_herald_of_ice,Art/2DArt/BuffIcons/HeraldofIce.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/ice/herald_of_ice.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
oriathan_herald_of_thunder,Art/2DArt/BuffIcons/HeraldofThunder.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/lightning/herald_lightning.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
oriathan_herald_of_thunder_active,,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/lightning/herald_lightning_active.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
unique_perquils_toe_lucky_damage,Art/2DArt/BuffIcons/PerquilsToe.dds,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
static_strike_buff,Art/2DArt/SkillIcons/StaticStrikeSkillIcon.dds,[Metadata/Effects/Spells/static_strike_02/player_buff/player_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
summoned_relic_regeneration,Art/2DArt/SkillIcons/HolyRelicSkillIcon.dds,[Metadata/Effects/Spells/summon_relic/holy_relic/healing_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_agony,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Spells/herald/agony/hand_buff/hand_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_agony_blood_guard,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/agony/bloodguard_herald_agony.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_agony_faith_guard,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/agony/faithguard_herald_agony.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_agony_celestial,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Microtransactions/Spells/heralds/celestial_agonypurity/agony/celestial_herald_agony.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_agony_demonic,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Microtransactions/Spells/heralds/demonic/hand_agony.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_agony_empyrean,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[Metadata/Effects/Microtransactions/Spells/heralds/empyrean/EPK_Agony.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
virulence,Art/2DArt/SkillIcons/HeraldOfAgony.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_light,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Spells/herald/light/hand_buff/hand_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_light_blood_guard,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/cultist/purity/bloodguard_herald_purity.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_light_faith_guard,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Microtransactions/Spells/heralds/oriathan/divine/purity/faithguard_herald_purity.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_light_celestial,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Microtransactions/Spells/heralds/celestial_agonypurity/purity/celestial_heraldpurity.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_light_demonic,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Microtransactions/Spells/heralds/demonic/hand_purity.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
herald_of_light_empyrean,Art/2DArt/SkillIcons/HeraldOfLight.dds,[Metadata/Effects/Microtransactions/Spells/heralds/empyrean/EPK_Purity.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
virulent_arrow_counter,Art/2DArt/SkillIcons/VirulentArrowSkillIcon.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
dominating_blow_normal_visual,,[Metadata/Effects/Spells/dominating_blow/minion_epk/minion_normal.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
dominating_blow_magic_visual,,[Metadata/Effects/Spells/dominating_blow/minion_epk/minion_magic.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
dominating_blow_rare_visual,,[Metadata/Effects/Spells/dominating_blow/minion_epk/minion_rare.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
azurite_debuff,Art/2DArt/BuffIcons/AzuriteDebuff.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
reduced_enemy_resistance_from_item,Art/2DArt/BuffIcons/DelveResist.dds,[Metadata/Effects/Auras/league_delve/resist_debuff_aura/affected/monster_debuffed.epk],[Metadata/Effects/Auras/league_delve/resist_debuff_aura/player/playerAura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
nearby_enemy_delve_unique,Art/2DArt/BuffIcons/DelveResist2.dds,[Metadata/Effects/Auras/league_delve/resist_debuff_aura_azurite/affected/monster_debuffed.epk],[Metadata/Effects/Auras/league_delve/resist_debuff_aura_azurite/player/playerAura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
added_damage_per_socket_unique,,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
arc_damage_is_lucky_sulphite,Art/2DArt/SkillIcons/iconarc.dds,[Metadata/Effects/Microtransactions/Spells/arc/sulphite/vaal_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
impale,Art/2DArt/BuffIcons/ImpaleDebuff.dds,"[Metadata/Effects/Spells/impale/debuff/on_monster/monster_debuff.epk, Metadata/Effects/Spells/impale/debuff/on_monster/monster_sml_debuff.epk, Metadata/Effects/Spells/impale/debuff/on_monster/monster_mid_debuff.epk, Metadata/Effects/Spells/impale/debuff/on_monster/monster_large_debuff.epk]",[],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
zana_bubble,Art/2DArt/BuffIcons/invulnerability.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
einhar_life_aura,Art/2DArt/BuffIcons/EinharLifeAura.dds,[Metadata/Effects/Spells/Masters/Einhar/aura/player_affected.epk],[Metadata/Effects/Spells/Masters/Einhar/aura/einhar_aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
focus,Art/2DArt/SkillIcons/DjinnFocus.dds,[Metadata/Effects/Spells/Masters/NinjaCop/player_buff/playerEffect.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
quicksand_display_buff_ninjacop,Art/2DArt/BuffIcons/Sandstorm.dds,[Metadata/Effects/Spells/Masters/NinjaCop/ink_ripple/monster_effect.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_zombie_enrage,,[Metadata/Effects/Spells/monsters_effects/League_Betrayal/Necromancer/ZombieEnraged.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
secret_police_taser,Art/2DArt/BuffIcons/ArcTrap.dds,"[Metadata/Effects/StatusAilments/shocked.epk, Metadata/Effects/StatusAilments/shocked.epk, Metadata/Effects/StatusAilments/monsters/large_monsters/shocked.epk]",[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
frost_fury_stages,Art/2DArt/SkillIcons/FrostFury.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
bloodstained_banner,Art/2DArt/SkillIcons/WarBanner.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
bloodstained_banner_debuff,Art/2DArt/BuffIcons/WarbannerDebuff.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
puresteel_banner,Art/2DArt/SkillIcons/DreadBanner.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
puresteel_banner_debuff,Art/2DArt/BuffIcons/DreadBannerDebuff.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
armourevasion_banner,Art/2DArt/SkillIcons/ArmourandEvasionBanner.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
armourevasion_banner_debuff,Art/2DArt/BuffIcons/ArmourandEvasionBannerBuff.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
banner_stage,Art/2DArt/SkillIcons/DefaultBanner.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
conduit_sigil,Art/2DArt/SkillIcons/ConduitSigil.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_corsair_mtx,,[],[Metadata/Effects/Microtransactions/Aura/fairgraves_corsair/corsair_aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_scientist_reflection_beam,Art/2DArt/BuffIcons/LightningSearingBond.dds,[Metadata/Effects/StatusAilments/shocked_red.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
arctic_breath_cold_damage_over_time,Art/2DArt/BuffIcons/buffchilled.dds,[Metadata/Effects/StatusAilments/Chilled.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
shapers_presence,Art/2DArt/BuffIcons/ShapersPresence.dds,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[Metadata/Effects/Spells/shapers_presence/fade_in.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_healing_totem_buff,,"[Metadata/Effects/StatusAilments/GhostFire.epk, Metadata/Effects/StatusAilments/GhostFire.epk, Metadata/Effects/StatusAilments/monsters/large_monsters/GhostFire.epk]",[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
summoned_spider_buff,Art/2DArt/SkillIcons/ArakaalisFang.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_betrayal_mtx,,[],[Metadata/Effects/Microtransactions/Aura/betrayal_aura/betrayal_aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
ignited_damage_increase,Art/2DArt/BuffIcons/buffonfire.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
armageddon_brand,Art/2DArt/SkillIcons/ArmageddonBrand.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
champion_master_of_metal,Art/2DArt/SkillIcons/passives/Champion/ImpalePassiveNotable.dds,[Metadata/Effects/Spells/monsters_effects/aura/affected_player_ascendancy.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_banner,,[Metadata/Effects/Spells/monsters_effects/League_Betrayal/Blackguard_scout/banner/defense_epk.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_mystic_mtx,,[],[Metadata/Effects/Microtransactions/Aura/fairgraves_mystic/corsair_aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_keema_enrage,,[Metadata/Effects/Spells/Masters/Keema/enrage_epk/enrage.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
overpowered,Art/2DArt/BuffIcons/OverpoweredDebuff.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
ground_consecration_elreon,Art/2DArt/BuffIcons/consecrated.dds,[Metadata/Effects/Spells/Masters/Elreon/consecrated_ground/unholy.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
ground_consecration_stygian,Art/2DArt/BuffIcons/consecrated.dds,[Metadata/Effects/Spells/ground_effects_v2/consecrated_stygian/holy_epk.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_hillock_buff,,[Metadata/Effects/Spells/monsters_effects/League_Betrayal/Hillock/roar_buff.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
arctic_breath_ground,Art/2DArt/SkillIcons/arcticbreath.dds,[Metadata/Effects/Spells/arctic_breath_02/aura/Arctic_Frost_In.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
scorched,Art/2DArt/BuffIcons/ScorchedBuff.dds,"[Metadata/Effects/StatusAilments/Ignited.epk, Metadata/Effects/StatusAilments/Ignited.epk, Metadata/Effects/StatusAilments/monsters/large_monsters/Ignited.epk]","[Metadata/Effects/Spells/supports/aurafy/fire.epk, Metadata/Effects/Spells/supports/aurafy/fire.epk, Metadata/Effects/Spells/supports/aurafy/large_fire.epk]",[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
brittle,Art/2DArt/BuffIcons/BrittleBuff.dds,[Metadata/Effects/StatusAilments/Chilled.epk],[Metadata/Effects/Spells/supports/aurafy/chilled.epk],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
sapped,Art/2DArt/BuffIcons/SappedBuff.dds,"[Metadata/Effects/StatusAilments/shocked.epk, Metadata/Effects/StatusAilments/shocked.epk, Metadata/Effects/StatusAilments/monsters/large_monsters/shocked.epk]","[Metadata/Effects/Spells/supports/aurafy/light.epk, Metadata/Effects/Spells/supports/aurafy/light.epk, Metadata/Effects/Spells/supports/aurafy/large_light.epk]",[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
unique_life_regen_aura_from_block,Art/2DArt/BuffIcons/UniqueLifeRegenAura.dds,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_catarina_blackflame,Art/2DArt/BuffIcons/undyingbreath.dds,[Metadata/Effects/Spells/monsters_effects/League_Betrayal/BossCatarina/deathflame_ignite/deathflame_ignite.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_catarina_ghostflame,Art/2DArt/BuffIcons/undyingbreath.dds,[Metadata/Effects/Microtransactions/Spells/flame_dash/corsair/burning_Corsair.epk],[Metadata/Effects/StatusAilments/NoEffect.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_catarina_ritual,Art/2DArt/BuffIcons/undyingbreath.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
betrayal_catarina_immunity,Art/2DArt/BuffIcons/undyingbreath.dds,[Metadata/Effects/Spells/monsters_effects/League_Betrayal/BossCatarina/undead_pillar/healing.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_mirage_archer_effect,,[Metadata/Effects/Microtransactions/Spells/mirage_archer/stygian/stygian.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
stygian_mirage_archer_fadein_effect,,[Metadata/Effects/Microtransactions/Spells/mirage_archer/stygian/fadein.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_lava_mtx,,[],[Metadata/Effects/Microtransactions/Aura/LavaAura/lava_aura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
soulrend,Art/2DArt/SkillIcons/Soulrend.dds,[Metadata/Effects/Spells/soulrend/soulrend.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
quicksand_display_buff_synthesis,Art/2DArt/BuffIcons/SynthesisVoidSand.dds,[Metadata/Effects/Spells/monsters_effects/League_Synthesis/bosses/voidsand_charafx.epk],[],[],False,หลุมช่องว่าง,"<null, null>","<null, null>",คุณถูกทำให้เชื่องช้า และได้รับความเสียหาย กายภาพ ต่อเนื่อง,,False,,[],[],[],"<null, null>"
quicksand_display_buff_maven,Art/2DArt/BuffIcons/SynthesisVoidSand.dds,[Metadata/Effects/Spells/monsters_effects/AtlasofWorldsBosses/Maven/brain/void_zone/epk/void_zone.epk],[],[],False,บ่อโน้มถ่วง,"<null, null>","<null, null>",คุณถูกทำให้เชื่องช้า และได้รับความเสียหาย น้ำแข็ง ต่อเนื่อง,,False,,[],[],[],"<null, null>"
dark_ritual,Art/2DArt/SkillIcons/DarkRitual.dds,[Metadata/Effects/Spells/dark_ritual/dot.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
storm_barrier_support_damage,Art/2DArt/BuffIcons/InfusionBuff.dds,[Metadata/Effects/Spells/storm_barrier/epk/power_buff.epk],[],[],False,,"<null, null>","<null, null>",,Metadata/Effects/Spells/storm_barrier/epk/power_buff_player.epk,False,,[],[],[],"<null, null>"
player_aura_stygian_mtx,,[],[Metadata/Effects/Microtransactions/Spells/auras/stygian/stygianaura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_spell_damage,Art/2DArt/SkillIcons/SpellDamageAura.dds,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[Metadata/Effects/Spells/player_auras/spell_damage/SpellDamageAura.epk],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
divine_tempest_stage,Art/2DArt/SkillIcons/DivineTempest.dds,[],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
soulrend_fade_out,,[Metadata/Effects/Spells/soulrend/soulrend_fadeout.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_damage_over_time,Art/2DArt/SkillIcons/DeliriumAura.dds,[Metadata/Effects/Spells/monsters_effects/aura/affected_player.epk],[Metadata/Effects/Spells/player_auras/delirium/DeliriumAura.epk],[],True,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
player_aura_celestial_mtx,,[],[Metadata/Effects/Microtransactions/Spells/auras/celestial/celestialaura.epk],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
cold_soulrend,Art/2DArt/BuffIcons/buffchilled.dds,[Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/cold/cold_soulrend.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
cold_soulrend_fade_out,,[Metadata/Effects/Spells/monsters_effects/League_Synthesis/general/cold/cold_soulrend_fadeout.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
blood_soulrend,Art/2DArt/BuffIcons/BloodCloudDebuff.dds,[Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/vaal_sergeant/soulrend/soulrend.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
blood_soulrend_fade_out,,[Metadata/Effects/Spells/monsters_effects/League_Legion/Vaal/vaal_sergeant/soulrend/soulrend_fadeout.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
fire_exposure,Art/2DArt/BuffIcons/resistfire.dds,[Metadata/Effects/Spells/ele_resist_debuff/fire.epk],[],[],False,,"<null, null>","<null, null>",,,False,,[],[],[],"<null, null>"
